Laptop_Name,Model_Name,Laptop_Gen,Ram,Rom,Color,Weight_In_Kg,Core,Review,Price,Offer,Rating,Price_In_Thousands,Price_Category,Processor_Brand,Processor_Types,Has_Offer,Value_for_Money
Dell,15,13Th Gen,4,256,Grey,2.67,Intel Core I3,859,97676,28.935000000000002,2.9,97.676,Premium,Intel,i3,1,33681.379310344826
Hp,Inspiron,11Th Gen,16,256,White,2.81,Intel Core I5,618,174497,31.74,2.8,174.497,Premium,Intel,i5,1,62320.357142857145
Hp,X1,13Th Gen,8,1024,Grey,2.54,AMD Ryzen 7,562,105077,25.4,3.5,105.077,Premium,AMD,Ryzen 7,1,30022.0
Acer,Vivobook,12Th Gen,12,512,Grey,2.46,Intel Core I3,247,59563,23.06,3.0,59.563,Mid-Range,Intel,i3,1,19854.333333333332
Dell,X1,13Th Gen,16,512,Silver,1.96,AMD Ryzen 7,473,185065,25.865000000000002,3.1,185.065,Premium,AMD,Ryzen 7,1,59698.38709677419
Acer,15,10Th Gen,32,512,Silver,2.99,AMD Ryzen 7,474,190337,27.9,3.4,190.337,Premium,AMD,Ryzen 7,1,55981.470588235294
Acer,15,13Th Gen,12,1024,Blue,2.46,AMD Ryzen 3,124,155479,38.03,4.6,155.479,Premium,AMD,Ryzen 3,1,33799.782608695656
Hp,Vivobook,11Th Gen,8,512,Black,2.25,AMD Ryzen 5,960,126870,30.11,4.2,126.87,Premium,AMD,Ryzen 5,1,30207.142857142855
Acer,14,12Th Gen,16,1024,Blue,1.31,Intel Core I3,354,175388,23.68,4.3,175.388,Premium,Intel,i3,1,40787.90697674419
Hp,Inspiron,12Th Gen,32,512,White,1.44,Intel Core I7,291,138766,23.42,2.6,138.766,Premium,Intel,i7,1,53371.53846153846
Lenovo,16,13Th Gen,8,256,Black,2.75,Intel Core I7,475,112098,0.85,4.8,112.098,Premium,Intel,i7,1,23353.75
Acer,16,13Th Gen,8,1024,Black,2.95,Intel Core I7,917,100193,15.08,3.7,100.193,Premium,Intel,i7,1,27079.189189189186
Asus,16,13Th Gen,8,1024,Black,2.44,Intel Core I7,150,32244,49.6,4.0,32.244,Budget,Intel,i7,1,8061.0
Dell,16,10Th Gen,4,256,Silver,1.83,Intel Core I3,297,134671,7.46,3.8,134.671,Premium,Intel,i3,1,35439.73684210527
Acer,14,10Th Gen,32,256,Blue,1.76,Intel Core I5,243,114844,47.23,4.4,114.844,Premium,Intel,i5,1,26100.90909090909
Lenovo,Inspiron,11Th Gen,12,512,Silver,2.23,AMD Ryzen 3,629,62408,29.125,2.7,62.408,Mid-Range,AMD,Ryzen 3,1,23114.074074074073
Acer,Inspiron,12Th Gen,32,512,Silver,1.25,AMD Ryzen 3,560,159917,47.14,3.3,159.917,Premium,AMD,Ryzen 3,1,48459.696969696975
Asus,Vivobook,12Th Gen,12,512,White,2.33,Intel Core I5,535,156691,9.43,3.0,156.691,Premium,Intel,i5,1,52230.333333333336
Lenovo,16,10Th Gen,8,512,Silver,2.61,Intel Core I5,482,82718,19.76,3.6,82.718,Premium,Intel,i5,1,22977.222222222223
Acer,X1,10Th Gen,4,512,Grey,2.63,Intel Core I7,709,142432,1.37,3.7,142.432,Premium,Intel,i7,1,38495.13513513513
Lenovo,Inspiron,11Th Gen,32,512,Silver,2.37,AMD Ryzen 3,845,149402,40.95,4.3,149.402,Premium,AMD,Ryzen 3,1,34744.6511627907
Hp,16,11Th Gen,12,256,Grey,2.12,AMD Ryzen 5,186,136693,24.130000000000003,3.7,136.693,Premium,AMD,Ryzen 5,1,36944.05405405405
Hp,Inspiron,13Th Gen,4,1024,White,2.79,AMD Ryzen 3,567,69748,19.32,2.7,69.748,Mid-Range,AMD,Ryzen 3,1,25832.59259259259
Dell,14,10Th Gen,8,512,White,2.02,AMD Ryzen 7,473,141823,29.65,3.1,141.823,Premium,AMD,Ryzen 7,1,45749.354838709674
Lenovo,15,12Th Gen,8,256,White,2.85,AMD Ryzen 3,475,138416,40.44,4.8,138.416,Premium,AMD,Ryzen 3,1,28836.666666666668
Dell,Vivobook,10Th Gen,8,256,Silver,1.68,AMD Ryzen 7,559,50689,14.6,3.9,50.689,Mid-Range,AMD,Ryzen 7,1,12997.179487179488
Acer,Inspiron,12Th Gen,4,256,Blue,2.41,Intel Core I3,474,76582,38.4,3.4,76.582,Mid-Range,Intel,i3,1,22524.117647058825
Asus,15,11Th Gen,12,512,Blue,1.64,Intel Core I5,922,137829,5.37,4.1,137.829,Premium,Intel,i5,1,33616.829268292684
Dell,15,12Th Gen,16,512,Black,2.8,AMD Ryzen 5,499,184411,24.57,4.0,184.411,Premium,AMD,Ryzen 5,1,46102.75
Asus,X1,13Th Gen,16,1024,Black,1.65,Intel Core I7,369,163698,0.99,4.5,163.698,Premium,Intel,i7,1,36377.333333333336
Hp,16,13Th Gen,32,256,Blue,1.71,Intel Core I5,643,67847,36.81,4.8,67.847,Mid-Range,Intel,i5,1,14134.791666666668
Acer,X1,12Th Gen,32,256,Blue,1.97,Intel Core I3,189,62322,44.9,4.1,62.322,Mid-Range,Intel,i3,1,15200.48780487805
Hp,14,11Th Gen,8,512,White,2.38,Intel Core I5,643,116583,24.66,4.8,116.583,Premium,Intel,i5,1,24288.125
Lenovo,X1,11Th Gen,16,512,Black,2.58,Intel Core I7,955,75210,27.435000000000002,3.7,75.21,Mid-Range,Intel,i7,1,20327.027027027027
Acer,X1,12Th Gen,12,512,Black,2.95,Intel Core I3,128,28124,23.06,3.9,28.124,Budget,Intel,i3,1,7211.282051282052
Dell,15,13Th Gen,32,1024,Silver,2.0,AMD Ryzen 5,470,135332,24.424999999999997,2.9,135.332,Premium,AMD,Ryzen 5,1,46666.206896551725
Asus,16,10Th Gen,4,512,Blue,2.94,AMD Ryzen 3,507,108360,21.83,4.5,108.36,Premium,AMD,Ryzen 3,1,24080.0
Dell,X1,13Th Gen,12,1024,Silver,2.88,AMD Ryzen 5,653,168419,29.42,4.8,168.419,Premium,AMD,Ryzen 5,1,35087.29166666667
Dell,16,10Th Gen,4,256,Silver,1.52,AMD Ryzen 7,820,189327,33.05,2.9,189.327,Premium,AMD,Ryzen 7,1,65285.17241379311
Dell,Vivobook,12Th Gen,4,512,Black,1.65,Intel Core I5,473,55462,23.725,3.1,55.462,Mid-Range,Intel,i5,1,17890.967741935485
Hp,14,13Th Gen,4,1024,Black,1.64,AMD Ryzen 7,542,123518,27.33,4.7,123.518,Premium,AMD,Ryzen 7,1,26280.425531914894
Hp,16,11Th Gen,16,1024,White,2.13,Intel Core I7,590,160177,21.54,3.9,160.177,Premium,Intel,i7,1,41071.02564102564
Acer,Vivobook,13Th Gen,32,256,Black,1.61,Intel Core I7,354,64314,13.02,4.3,64.314,Mid-Range,Intel,i7,1,14956.744186046511
Hp,16,13Th Gen,12,256,Blue,1.75,AMD Ryzen 3,817,71936,28.29,4.8,71.936,Mid-Range,AMD,Ryzen 3,1,14986.666666666668
Acer,Inspiron,10Th Gen,16,256,White,2.94,Intel Core I3,228,49789,1.42,2.6,49.789,Mid-Range,Intel,i3,1,19149.615384615383
Hp,Vivobook,11Th Gen,16,1024,White,1.94,AMD Ryzen 7,934,43395,31.3,4.7,43.395,Mid-Range,AMD,Ryzen 7,1,9232.978723404254
Asus,X1,12Th Gen,8,256,Grey,2.36,AMD Ryzen 7,265,97295,40.77,3.3,97.295,Premium,AMD,Ryzen 7,1,29483.333333333336
Acer,14,10Th Gen,16,256,White,1.94,AMD Ryzen 3,630,199010,41.21,4.4,199.01,Premium,AMD,Ryzen 3,1,45229.54545454545
Lenovo,X1,12Th Gen,4,1024,White,1.36,AMD Ryzen 5,837,145017,19.58,4.1,145.017,Premium,AMD,Ryzen 5,1,35370.0
Hp,X1,11Th Gen,8,512,White,2.69,Intel Core I5,251,139824,45.76,3.8,139.824,Premium,Intel,i5,1,36795.78947368421
Hp,X1,11Th Gen,16,512,Black,2.06,AMD Ryzen 7,580,118343,31.3,4.7,118.343,Premium,AMD,Ryzen 7,1,25179.36170212766
Lenovo,Vivobook,10Th Gen,12,1024,Grey,1.71,AMD Ryzen 7,929,25301,38.01,2.7,25.301,Budget,AMD,Ryzen 7,1,9370.74074074074
Hp,14,10Th Gen,4,256,Blue,1.96,Intel Core I5,590,36922,22.77,3.9,36.922,Budget,Intel,i5,1,9467.179487179488
Acer,Vivobook,11Th Gen,32,1024,Grey,2.98,Intel Core I3,463,98445,37.62,3.9,98.445,Premium,Intel,i3,1,25242.30769230769
Acer,Inspiron,10Th Gen,4,1024,Blue,2.28,Intel Core I5,539,184992,29.36,5.0,184.992,Premium,Intel,i5,1,36998.4
Asus,X1,13Th Gen,32,512,Silver,1.41,AMD Ryzen 3,593,171776,30.26,4.2,171.776,Premium,AMD,Ryzen 3,1,40899.04761904762
Dell,14,11Th Gen,4,512,Black,2.17,AMD Ryzen 7,551,67126,28.26,3.0,67.126,Mid-Range,AMD,Ryzen 7,1,22375.333333333332
Acer,Inspiron,13Th Gen,32,512,Black,1.34,AMD Ryzen 7,417,169983,29.96,4.7,169.983,Premium,AMD,Ryzen 7,1,36166.595744680846
Dell,X1,13Th Gen,32,512,Black,1.58,AMD Ryzen 3,786,34586,27.76,3.8,34.586,Budget,AMD,Ryzen 3,1,9101.578947368422
Acer,Vivobook,11Th Gen,32,1024,White,1.87,Intel Core I5,517,84711,29.69,3.0,84.711,Premium,Intel,i5,1,28237.0
Dell,14,11Th Gen,16,1024,Black,2.01,AMD Ryzen 7,473,185029,21.994999999999997,3.3,185.029,Premium,AMD,Ryzen 7,1,56069.39393939394
Dell,Inspiron,12Th Gen,12,256,Grey,1.68,Intel Core I3,536,155330,35.81,4.9,155.33,Premium,Intel,i3,1,31699.999999999996
Hp,16,12Th Gen,8,1024,White,2.23,AMD Ryzen 3,548,57459,18.95,3.3,57.459,Mid-Range,AMD,Ryzen 3,1,17411.818181818184
Acer,15,11Th Gen,4,1024,Grey,1.42,AMD Ryzen 5,446,176746,32.13,2.9,176.746,Premium,AMD,Ryzen 5,1,60946.89655172414
Asus,15,12Th Gen,4,1024,Black,1.95,AMD Ryzen 3,434,75564,14.25,3.4,75.564,Mid-Range,AMD,Ryzen 3,1,22224.70588235294
Acer,14,10Th Gen,4,512,Grey,1.35,Intel Core I3,649,194445,16.2,3.3,194.445,Premium,Intel,i3,1,58922.72727272728
Dell,X1,11Th Gen,12,256,White,1.23,AMD Ryzen 3,593,131442,34.01,4.3,131.442,Premium,AMD,Ryzen 3,1,30567.906976744187
Hp,Inspiron,13Th Gen,8,256,Silver,1.27,AMD Ryzen 3,563,172554,47.03,3.1,172.554,Premium,AMD,Ryzen 3,1,55662.58064516129
Lenovo,Vivobook,12Th Gen,12,512,Grey,2.92,Intel Core I3,480,39924,29.32,5.0,39.924,Budget,Intel,i3,1,7984.8
Lenovo,16,11Th Gen,8,256,Silver,2.01,Intel Core I3,520,161539,23.19,2.9,161.539,Premium,Intel,i3,1,55703.10344827586
Hp,16,13Th Gen,8,1024,Blue,1.94,AMD Ryzen 7,590,96300,25.4,3.9,96.3,Premium,AMD,Ryzen 7,1,24692.30769230769
Lenovo,14,13Th Gen,16,1024,White,2.08,Intel Core I7,580,82074,22.32,3.1,82.074,Premium,Intel,i7,1,26475.483870967742
Acer,14,13Th Gen,16,1024,Black,1.97,Intel Core I5,648,130458,22.73,3.2,130.458,Premium,Intel,i5,1,40768.125
Asus,X1,13Th Gen,4,512,Silver,1.89,AMD Ryzen 5,132,195457,7.32,3.2,195.457,Premium,AMD,Ryzen 5,1,61080.3125
Acer,Inspiron,13Th Gen,16,512,Black,2.63,AMD Ryzen 7,749,54769,32.26,4.2,54.769,Mid-Range,AMD,Ryzen 7,1,13040.238095238095
Acer,16,11Th Gen,32,1024,Silver,2.72,Intel Core I3,681,190083,28.66,2.7,190.083,Premium,Intel,i3,1,70401.11111111111
Asus,15,12Th Gen,32,512,Silver,2.82,AMD Ryzen 7,498,74159,14.43,2.9,74.159,Mid-Range,AMD,Ryzen 7,1,25572.068965517243
Asus,Inspiron,13Th Gen,32,1024,Blue,2.18,Intel Core I5,629,135621,22.26,2.8,135.621,Premium,Intel,i5,1,48436.071428571435
Asus,X1,13Th Gen,12,512,White,2.31,Intel Core I5,490,26677,43.77,3.2,26.677,Budget,Intel,i5,1,8336.5625
Dell,15,10Th Gen,4,512,Grey,1.78,AMD Ryzen 5,565,113786,24.615000000000002,2.6,113.786,Premium,AMD,Ryzen 5,1,43763.84615384615
Hp,Vivobook,12Th Gen,8,512,Blue,1.6,Intel Core I5,562,121038,28.125,3.5,121.038,Premium,Intel,i5,1,34582.28571428572
Asus,Inspiron,13Th Gen,8,256,White,1.55,Intel Core I7,489,194866,22.75,2.9,194.866,Premium,Intel,i7,1,67195.1724137931
Hp,X1,12Th Gen,4,1024,Black,1.45,AMD Ryzen 3,133,191943,23.95,4.9,191.943,Premium,AMD,Ryzen 3,1,39172.04081632653
Lenovo,14,13Th Gen,32,256,White,2.29,AMD Ryzen 7,167,177519,27.72,4.7,177.519,Premium,AMD,Ryzen 7,1,37770.0
Lenovo,Inspiron,10Th Gen,4,512,Silver,1.44,Intel Core I3,391,190307,21.71,3.2,190.307,Premium,Intel,i3,1,59470.9375
Acer,16,12Th Gen,8,512,Black,2.65,AMD Ryzen 5,474,193742,22.415,3.4,193.742,Premium,AMD,Ryzen 5,1,56982.94117647059
Asus,Inspiron,13Th Gen,8,512,Blue,2.94,AMD Ryzen 3,629,83750,22.75,3.9,83.75,Premium,AMD,Ryzen 3,1,21474.358974358976
Dell,Vivobook,11Th Gen,32,256,Silver,1.24,Intel Core I7,448,80603,37.24,4.1,80.603,Premium,Intel,i7,1,19659.26829268293
Hp,Vivobook,10Th Gen,32,1024,White,1.22,Intel Core I7,874,151356,34.7,3.6,151.356,Premium,Intel,i7,1,42043.333333333336
Asus,Vivobook,10Th Gen,8,1024,White,1.73,AMD Ryzen 5,328,122627,0.98,2.7,122.627,Premium,AMD,Ryzen 5,1,45417.4074074074
Dell,X1,10Th Gen,12,1024,Blue,1.47,Intel Core I7,530,75584,4.72,2.7,75.584,Mid-Range,Intel,i7,1,27994.074074074073
Asus,15,11Th Gen,16,1024,Grey,2.61,Intel Core I7,529,35449,47.52,4.0,35.449,Budget,Intel,i7,1,8862.25
Asus,X1,12Th Gen,8,1024,Blue,1.57,Intel Core I7,398,148276,6.65,3.1,148.276,Premium,Intel,i7,1,47830.967741935485
Hp,14,12Th Gen,32,512,Grey,1.32,Intel Core I5,428,95176,4.24,4.4,95.176,Premium,Intel,i5,1,21630.90909090909
Asus,15,10Th Gen,12,1024,Silver,2.02,AMD Ryzen 3,593,161152,35.38,4.2,161.152,Premium,AMD,Ryzen 3,1,38369.52380952381
Acer,15,13Th Gen,8,1024,Black,2.9,AMD Ryzen 7,473,165657,28.02,4.5,165.657,Premium,AMD,Ryzen 7,1,36812.666666666664
Dell,16,11Th Gen,16,256,Blue,2.79,AMD Ryzen 3,418,118349,21.994999999999997,2.7,118.349,Premium,AMD,Ryzen 3,1,43832.96296296296
Dell,16,11Th Gen,32,256,Silver,1.72,Intel Core I3,582,122671,28.55,4.5,122.671,Premium,Intel,i3,1,27260.222222222223
Lenovo,Vivobook,11Th Gen,16,512,Black,1.38,Intel Core I7,699,70770,26.67,3.7,70.77,Mid-Range,Intel,i7,1,19127.027027027027
Lenovo,15,10Th Gen,8,1024,Black,1.27,AMD Ryzen 3,661,126277,13.46,3.1,126.277,Premium,AMD,Ryzen 3,1,40734.51612903226
Hp,15,12Th Gen,12,1024,Silver,2.55,AMD Ryzen 7,345,178355,19.04,4.7,178.355,Premium,AMD,Ryzen 7,1,37947.87234042553
Hp,Vivobook,11Th Gen,16,256,Grey,1.63,Intel Core I5,643,89518,5.0,4.8,89.518,Premium,Intel,i5,1,18649.583333333336
Acer,15,10Th Gen,4,256,White,2.58,Intel Core I7,541,95168,46.79,4.8,95.168,Premium,Intel,i7,1,19826.666666666668
Acer,15,10Th Gen,4,512,Black,2.87,Intel Core I5,354,129171,39.27,4.3,129.171,Premium,Intel,i5,1,30039.767441860466
Asus,16,12Th Gen,4,512,Grey,2.13,Intel Core I7,473,173291,28.46,3.5,173.291,Premium,Intel,i7,1,49511.71428571428
Hp,16,11Th Gen,16,256,Black,1.74,AMD Ryzen 5,562,104307,31.3,3.5,104.307,Premium,AMD,Ryzen 5,1,29802.0
Lenovo,14,12Th Gen,32,256,Silver,2.96,AMD Ryzen 3,379,36515,25.15,4.6,36.515,Budget,AMD,Ryzen 3,1,7938.04347826087
Lenovo,14,12Th Gen,32,1024,Grey,1.36,Intel Core I3,473,154196,38.08,3.8,154.196,Premium,Intel,i3,1,40577.89473684211
Acer,X1,11Th Gen,4,256,Black,2.76,Intel Core I5,317,196173,23.67,4.0,196.173,Premium,Intel,i5,1,49043.25
Hp,15,13Th Gen,8,512,Blue,2.95,Intel Core I7,607,35695,3.12,4.8,35.695,Budget,Intel,i7,1,7436.458333333334
Hp,14,12Th Gen,4,512,White,2.66,Intel Core I5,512,81058,23.95,4.0,81.058,Premium,Intel,i5,1,20264.5
Asus,16,11Th Gen,16,1024,Black,1.28,AMD Ryzen 7,615,46894,24.5,3.3,46.894,Mid-Range,AMD,Ryzen 7,1,14210.303030303032
Lenovo,14,10Th Gen,12,512,White,2.96,AMD Ryzen 5,249,147971,21.19,3.0,147.971,Premium,AMD,Ryzen 5,1,49323.666666666664
Dell,Vivobook,10Th Gen,12,1024,Black,1.77,Intel Core I5,565,94930,45.03,2.6,94.93,Premium,Intel,i5,1,36511.53846153846
Asus,X1,13Th Gen,12,1024,Black,1.26,Intel Core I3,942,23388,31.26,3.6,23.388,Budget,Intel,i3,1,6496.666666666666
Dell,Vivobook,10Th Gen,12,256,White,2.09,Intel Core I7,687,157081,18.04,2.9,157.081,Premium,Intel,i7,1,54165.86206896552
Dell,14,11Th Gen,4,1024,Silver,1.61,AMD Ryzen 5,341,150977,34.39,4.7,150.977,Premium,AMD,Ryzen 5,1,32122.76595744681
Acer,14,13Th Gen,4,512,White,1.83,AMD Ryzen 5,967,165238,26.689999999999998,3.9,165.238,Premium,AMD,Ryzen 5,1,42368.71794871795
Hp,14,11Th Gen,32,1024,Blue,2.36,Intel Core I5,426,78084,28.705,2.6,78.084,Mid-Range,Intel,i5,1,30032.30769230769
Asus,16,10Th Gen,32,1024,Grey,1.69,AMD Ryzen 5,657,71903,29.28,4.6,71.903,Mid-Range,AMD,Ryzen 5,1,15631.08695652174
Hp,15,11Th Gen,16,1024,Grey,1.99,AMD Ryzen 5,123,81250,31.3,2.5,81.25,Premium,AMD,Ryzen 5,1,32500.0
Lenovo,14,11Th Gen,4,1024,Blue,2.73,AMD Ryzen 5,542,140001,26.93,2.6,140.001,Premium,AMD,Ryzen 5,1,53846.53846153846
Acer,Vivobook,12Th Gen,4,512,Blue,2.34,Intel Core I7,494,193934,5.45,4.6,193.934,Premium,Intel,i7,1,42159.565217391304
Asus,16,12Th Gen,8,512,Blue,2.62,Intel Core I3,291,134011,29.33,3.5,134.011,Premium,Intel,i3,1,38288.857142857145
Asus,15,10Th Gen,4,1024,Silver,1.33,Intel Core I5,870,31022,26.604999999999997,3.9,31.022,Budget,Intel,i5,1,7954.358974358975
Lenovo,Vivobook,13Th Gen,32,512,Grey,1.94,Intel Core I3,513,145208,7.53,4.0,145.208,Premium,Intel,i3,1,36302.0
Hp,Inspiron,11Th Gen,12,256,Black,1.36,AMD Ryzen 7,749,170924,32.35,4.5,170.924,Premium,AMD,Ryzen 7,1,37983.11111111111
Hp,14,11Th Gen,16,1024,Silver,2.2,Intel Core I7,503,164261,8.6,3.0,164.261,Premium,Intel,i7,1,54753.666666666664
Dell,16,13Th Gen,4,512,White,2.39,Intel Core I5,575,169502,28.45,4.9,169.502,Premium,Intel,i5,1,34592.24489795918
Asus,X1,13Th Gen,12,256,Black,1.66,AMD Ryzen 5,905,22717,27.14,4.1,22.717,Budget,AMD,Ryzen 5,1,5540.731707317073
Acer,Vivobook,10Th Gen,8,512,Black,1.24,Intel Core I3,648,67792,32.13,3.2,67.792,Mid-Range,Intel,i3,1,21185.0
Dell,15,10Th Gen,12,1024,Black,1.28,AMD Ryzen 7,499,75609,18.28,4.0,75.609,Mid-Range,AMD,Ryzen 7,1,18902.25
Hp,16,11Th Gen,8,256,White,1.49,AMD Ryzen 5,606,115003,20.7,4.9,115.003,Premium,AMD,Ryzen 5,1,23470.0
Asus,Vivobook,10Th Gen,12,256,White,1.28,AMD Ryzen 3,681,100260,24.84,4.3,100.26,Premium,AMD,Ryzen 3,1,23316.279069767443
Acer,Inspiron,12Th Gen,32,1024,Black,1.39,Intel Core I7,562,56793,40.62,2.7,56.793,Mid-Range,Intel,i7,1,21034.44444444444
Acer,15,11Th Gen,8,512,Grey,1.22,Intel Core I3,850,87770,19.94,4.5,87.77,Premium,Intel,i3,1,19504.444444444445
Acer,15,13Th Gen,12,256,White,2.71,AMD Ryzen 5,541,32519,28.17,4.8,32.519,Budget,AMD,Ryzen 5,1,6774.791666666667
Dell,Inspiron,12Th Gen,12,256,Blue,2.0,AMD Ryzen 7,730,158035,22.87,2.8,158.035,Premium,AMD,Ryzen 7,1,56441.071428571435
Dell,X1,11Th Gen,16,1024,White,1.99,Intel Core I7,171,116924,47.49,3.1,116.924,Premium,Intel,i7,1,37717.41935483871
Lenovo,Vivobook,13Th Gen,12,1024,Grey,1.74,AMD Ryzen 5,482,155452,39.78,3.6,155.452,Premium,AMD,Ryzen 5,1,43181.11111111111
Acer,16,13Th Gen,4,256,Grey,1.84,AMD Ryzen 7,681,84484,26.689999999999998,2.6,84.484,Premium,AMD,Ryzen 7,1,32493.846153846152
Lenovo,16,13Th Gen,16,1024,Silver,1.24,AMD Ryzen 7,840,31647,22.32,4.6,31.647,Budget,AMD,Ryzen 7,1,6879.782608695653
Acer,Inspiron,13Th Gen,16,256,Silver,2.74,Intel Core I7,559,86871,22.73,4.7,86.871,Premium,Intel,i7,1,18483.191489361703
Acer,X1,11Th Gen,16,512,White,1.72,Intel Core I5,654,167348,24.86,4.9,167.348,Premium,Intel,i5,1,34152.65306122449
Hp,15,11Th Gen,4,256,White,1.71,Intel Core I7,377,83318,37.98,4.0,83.318,Premium,Intel,i7,1,20829.5
Acer,Vivobook,13Th Gen,12,1024,Blue,2.95,Intel Core I3,387,55939,28.17,3.0,55.939,Mid-Range,Intel,i3,1,18646.333333333332
Asus,14,12Th Gen,32,1024,Grey,2.98,AMD Ryzen 5,529,165918,33.48,4.0,165.918,Premium,AMD,Ryzen 5,1,41479.5
Acer,16,11Th Gen,32,256,White,2.3,AMD Ryzen 7,413,176919,28.66,2.8,176.919,Premium,AMD,Ryzen 7,1,63185.357142857145
Dell,X1,12Th Gen,16,256,Silver,1.27,AMD Ryzen 5,201,80038,24.57,3.8,80.038,Premium,AMD,Ryzen 5,1,21062.63157894737
Asus,Inspiron,13Th Gen,4,512,Blue,1.69,Intel Core I5,736,30319,9.13,3.9,30.319,Budget,Intel,i5,1,7774.102564102564
Asus,X1,12Th Gen,32,512,Silver,2.21,Intel Core I3,604,97127,29.23,3.6,97.127,Premium,Intel,i3,1,26979.722222222223
Asus,14,12Th Gen,8,1024,Silver,1.77,AMD Ryzen 3,999,79865,29.33,3.0,79.865,Mid-Range,AMD,Ryzen 3,1,26621.666666666668
Acer,14,10Th Gen,4,1024,Grey,2.91,Intel Core I7,364,166519,29.36,4.8,166.519,Premium,Intel,i7,1,34691.458333333336
Asus,Inspiron,10Th Gen,12,1024,Grey,1.63,Intel Core I5,686,72827,40.99,4.1,72.827,Mid-Range,Intel,i5,1,17762.68292682927
Dell,X1,13Th Gen,8,512,Grey,2.32,Intel Core I7,625,173995,25.45,2.7,173.995,Premium,Intel,i7,1,64442.59259259259
Asus,15,11Th Gen,32,512,Black,2.93,Intel Core I3,522,39723,38.44,3.2,39.723,Budget,Intel,i3,1,12413.4375
Hp,14,13Th Gen,32,512,Blue,2.02,AMD Ryzen 7,546,140056,27.21,5.0,140.056,Premium,AMD,Ryzen 7,1,28011.2
Hp,Vivobook,10Th Gen,12,256,White,2.82,AMD Ryzen 5,245,81500,27.015,2.7,81.5,Premium,AMD,Ryzen 5,1,30185.185185185182
Lenovo,X1,11Th Gen,16,512,Black,2.86,AMD Ryzen 7,665,111806,39.72,4.7,111.806,Premium,AMD,Ryzen 7,1,23788.51063829787
Acer,15,11Th Gen,8,1024,Grey,1.37,Intel Core I7,617,22189,49.8,4.0,22.189,Budget,Intel,i7,1,5547.25
Hp,15,12Th Gen,32,512,Silver,2.71,AMD Ryzen 7,203,52042,23.42,3.3,52.042,Mid-Range,AMD,Ryzen 7,1,15770.303030303032
Acer,16,13Th Gen,4,512,Blue,2.45,Intel Core I7,627,99896,34.69,3.5,99.896,Premium,Intel,i7,1,28541.714285714286
Hp,Inspiron,10Th Gen,12,1024,Black,2.61,AMD Ryzen 3,804,124574,27.015,3.8,124.574,Premium,AMD,Ryzen 3,1,32782.63157894737
Asus,15,13Th Gen,16,256,Silver,2.77,AMD Ryzen 5,473,173507,44.4,3.5,173.507,Premium,AMD,Ryzen 5,1,49573.42857142857
Hp,15,10Th Gen,32,512,Blue,1.45,Intel Core I3,750,176307,25.77,3.0,176.307,Premium,Intel,i3,1,58769.0
Acer,Inspiron,11Th Gen,32,1024,White,2.16,Intel Core I7,562,27720,18.52,2.7,27.72,Budget,Intel,i7,1,10266.666666666666
Dell,14,10Th Gen,8,256,Blue,1.29,AMD Ryzen 5,595,39303,29.65,3.4,39.303,Budget,AMD,Ryzen 5,1,11559.705882352942
Acer,16,10Th Gen,8,1024,Silver,2.4,AMD Ryzen 3,539,115264,28.34,5.0,115.264,Premium,AMD,Ryzen 3,1,23052.8
Dell,16,10Th Gen,4,512,Blue,1.26,AMD Ryzen 3,503,155774,2.13,3.5,155.774,Premium,AMD,Ryzen 3,1,44506.857142857145
Dell,15,10Th Gen,12,512,Grey,1.29,Intel Core I7,536,184945,28.87,4.2,184.945,Premium,Intel,i7,1,44034.52380952381
Acer,X1,13Th Gen,12,1024,Black,2.96,AMD Ryzen 5,270,138438,11.53,4.5,138.438,Premium,AMD,Ryzen 5,1,30764.0
Lenovo,Inspiron,10Th Gen,32,1024,Blue,2.49,Intel Core I7,857,174808,27.57,4.2,174.808,Premium,Intel,i7,1,41620.95238095238
Lenovo,14,11Th Gen,12,512,Black,2.68,AMD Ryzen 7,477,179066,29.125,4.9,179.066,Premium,AMD,Ryzen 7,1,36544.08163265306
Asus,16,11Th Gen,16,512,Grey,1.39,AMD Ryzen 7,490,157348,32.55,3.2,157.348,Premium,AMD,Ryzen 7,1,49171.25
Lenovo,15,12Th Gen,12,512,Silver,1.57,AMD Ryzen 7,213,145987,36.77,5.0,145.987,Premium,AMD,Ryzen 7,1,29197.4
Hp,X1,11Th Gen,16,1024,Black,2.32,Intel Core I7,812,197567,47.88,4.8,197.567,Premium,Intel,i7,1,41159.79166666667
Asus,X1,10Th Gen,12,256,Grey,2.64,Intel Core I7,529,79254,24.84,4.0,79.254,Mid-Range,Intel,i7,1,19813.5
Dell,Vivobook,13Th Gen,12,1024,Blue,2.18,Intel Core I7,388,98825,7.92,2.7,98.825,Premium,Intel,i7,1,36601.85185185185
Dell,X1,13Th Gen,12,1024,Black,2.05,AMD Ryzen 5,536,23736,25.61,4.2,23.736,Budget,AMD,Ryzen 5,1,5651.428571428572
Lenovo,15,10Th Gen,8,1024,Blue,2.83,Intel Core I7,537,30287,30.32,3.3,30.287,Budget,Intel,i7,1,9177.878787878788
Asus,Vivobook,12Th Gen,8,256,Blue,2.45,AMD Ryzen 3,394,179906,29.33,3.1,179.906,Premium,AMD,Ryzen 3,1,58034.1935483871
