Laptop_Name,Model_Name,Laptop_Gen,Ram,Rom,Color,Weight_In_Kg,Core,Review,Price,Offer,Rating
Asus,15,11th Gen,4.0,512.0,Blue,2.84,Intel Core i7,,125177.8,5.92,3.0
Asus,Inspiron,11th Gen,4.0,1024.0,Blue,1.21,AMD Ryzen 7,539.47,176773.96,,4.9
Dell,X1,12th Gen,8.0,512.0,Silver,1.65,AMD Ryzen 3,,117607.28,37.45,3.9
Hp,Inspiron,12th Gen,8.0,1024.0,White,2.06,AMD Ryzen 7,,26275.47,31.08,2.5
Acer,15,11th Gen,8.0,512.0,Grey,1.38,Intel Core i5,,174305.87,,4.3
Lenovo,VivoBook,10th Gen,4.0,512.0,Grey,2.58,Intel Core i5,477.22,195577.84,34.2,4.9
Hp,Inspiron,10th Gen,8.0,512.0,Black,2.0,AMD Ryzen 3,180.3,29516.37,,4.7
Lenovo,14,12th Gen,16.0,256.0,Grey,2.15,Intel Core i3,235.24,151010.57,,2.7
Asus,X1,13th Gen,4.0,1024.0,Blue,2.74,Intel Core i3,803.27,107915.39,,4.1
Asus,Inspiron,13th Gen,8.0,1024.0,Blue,1.31,AMD Ryzen 3,458.05,51085.36,32.1,4.8
Acer,VivoBook,10th Gen,12.0,,Silver,1.33,Intel Core i5,,88188.39,36.16,2.6
Acer,14,10th Gen,8.0,512.0,White,2.31,AMD Ryzen 3,,50077.92,4.18,3.7
Acer,X1,10th Gen,16.0,256.0,White,2.96,Intel Core i3,,35157.45,19.8,4.0
Lenovo,16,13th Gen,4.0,256.0,White,2.04,AMD Ryzen 7,,26783.51,42.13,2.6
Asus,VivoBook,12th Gen,12.0,512.0,Grey,1.24,AMD Ryzen 7,,98151.17,,4.8
Asus,15,12th Gen,8.0,1024.0,Silver,1.55,AMD Ryzen 7,,78228.15,,4.0
Dell,X1,10th Gen,32.0,256.0,Silver,1.95,AMD Ryzen 7,,104676.35,,3.6
Lenovo,16,10th Gen,8.0,256.0,Black,1.98,AMD Ryzen 3,,99207.91,,2.9
Lenovo,Inspiron,13th Gen,16.0,512.0,Blue,2.94,AMD Ryzen 7,756.63,81526.23,14.15,4.1
Asus,X1,12th Gen,4.0,256.0,White,2.64,Intel Core i3,,146868.79,,4.9
Hp,X1,13th Gen,16.0,1024.0,Black,1.59,Intel Core i5,,70108.01,30.17,4.5
Dell,VivoBook,10th Gen,8.0,256.0,Black,2.91,AMD Ryzen 3,404.09,189009.48,39.4,3.6
Lenovo,VivoBook,12th Gen,16.0,512.0,Silver,2.51,AMD Ryzen 3,164.61,24767.46,,4.7
Asus,X1,12th Gen,12.0,256.0,Grey,1.84,Intel Core i3,411.95,49793.08,,5.0
Dell,X1,11th Gen,4.0,1024.0,Black,2.03,,,62648.14,19.67,3.3
Lenovo,VivoBook,12th Gen,12.0,1024.0,Grey,2.99,Intel Core i7,886.09,47955.68,32.28,4.4
Asus,VivoBook,13th Gen,32.0,512.0,White,2.12,AMD Ryzen 5,,96506.2,,4.0
Lenovo,Inspiron,10th Gen,12.0,512.0,White,2.68,Intel Core i5,,97994.96,,3.3
Lenovo,16,11th Gen,16.0,512.0,Silver,2.63,AMD Ryzen 3,,20417.45,,3.8
Hp,14,12th Gen,32.0,512.0,Blue,2.99,AMD Ryzen 7,556.56,43116.76,9.58,4.8
Asus,15,12th Gen,8.0,256.0,Black,2.54,Intel Core i7,,197346.96,,2.7
Hp,X1,11th Gen,4.0,512.0,Silver,1.89,Intel Core i5,,83837.29,,3.3
Lenovo,VivoBook,13th Gen,8.0,512.0,Grey,1.25,Intel Core i5,,25614.44,,3.8
Acer,15,12th Gen,4.0,512.0,Silver,1.45,Intel Core i7,,137041.25,,5.0
Hp,14,10th Gen,16.0,1024.0,White,2.89,Intel Core i5,,178139.6,46.98,4.1
Acer,16,13th Gen,4.0,1024.0,Grey,1.45,Intel Core i7,,82507.66,,4.2
Lenovo,X1,11th Gen,12.0,256.0,Black,2.11,Intel Core i7,694.92,154849.4,13.52,4.0
Acer,16,13th Gen,16.0,256.0,Grey,2.48,AMD Ryzen 3,968.17,68418.48,6.45,4.4
Lenovo,VivoBook,12th Gen,32.0,1024.0,Silver,2.0,AMD Ryzen 3,,132189.67,12.83,4.2
Acer,X1,12th Gen,32.0,1024.0,Silver,2.88,AMD Ryzen 5,330.34,92325.24,,4.4
Asus,VivoBook,10th Gen,8.0,256.0,Grey,2.31,AMD Ryzen 5,,73991.67,,3.3
Lenovo,16,10th Gen,4.0,512.0,Silver,1.6,Intel Core i5,803.54,179312.67,40.12,4.0
Acer,15,13th Gen,16.0,512.0,Silver,1.99,AMD Ryzen 3,289.33,72834.34,,3.8
Lenovo,Inspiron,12th Gen,16.0,256.0,Blue,2.41,AMD Ryzen 3,465.86,79110.8,,2.8
Asus,VivoBook,10th Gen,8.0,1024.0,Blue,2.76,Intel Core i7,673.4,184071.98,21.78,4.9
Lenovo,14,11th Gen,12.0,256.0,White,1.35,AMD Ryzen 5,,64514.64,,4.8
Asus,16,13th Gen,12.0,256.0,Blue,1.22,Intel Core i7,,45848.76,,3.6
Acer,14,12th Gen,8.0,1024.0,Grey,2.97,AMD Ryzen 7,,193107.81,,3.8
Dell,15,11th Gen,12.0,256.0,White,1.9,AMD Ryzen 7,,102668.39,18.69,4.6
Asus,X1,11th Gen,4.0,256.0,White,1.26,AMD Ryzen 7,335.92,40748.31,15.63,5.0
Dell,15,12th Gen,4.0,256.0,Blue,2.51,AMD Ryzen 3,620.21,182862.47,,3.8
Acer,15,11th Gen,12.0,512.0,Blue,2.36,Intel Core i5,567.38,126236.28,,4.1
Hp,Inspiron,12th Gen,12.0,1024.0,Blue,2.29,AMD Ryzen 7,819.1,135591.36,40.89,3.9
Dell,Inspiron,11th Gen,16.0,256.0,Black,2.11,Intel Core i7,401.83,51194.58,32.0,4.8
Dell,VivoBook,11th Gen,4.0,,Black,1.32,Intel Core i5,749.74,163075.49,28.26,2.6
Asus,16,12th Gen,8.0,256.0,Grey,1.24,AMD Ryzen 5,779.19,40886.64,10.12,3.7
Acer,14,11th Gen,4.0,256.0,Blue,2.22,Intel Core i5,395.89,166535.88,,3.4
Dell,X1,10th Gen,32.0,1024.0,Blue,1.73,Intel Core i5,,98607.69,40.86,2.5
Dell,Inspiron,10th Gen,16.0,1024.0,Black,2.39,Intel Core i5,,93986.65,10.24,3.1
Dell,14,12th Gen,32.0,256.0,Blue,2.92,AMD Ryzen 5,,186840.61,34.8,3.3
Lenovo,15,10th Gen,12.0,1024.0,Blue,2.05,Intel Core i7,,33480.56,49.35,3.8
Hp,VivoBook,10th Gen,12.0,512.0,Grey,1.42,AMD Ryzen 7,,191011.76,,4.6
Asus,15,13th Gen,16.0,1024.0,Blue,2.3,AMD Ryzen 3,,198286.51,28.71,3.1
Acer,14,11th Gen,16.0,1024.0,Black,1.49,AMD Ryzen 3,817.58,165485.24,,4.2
Hp,14,12th Gen,12.0,256.0,White,1.65,AMD Ryzen 3,,122542.36,,3.2
Dell,X1,11th Gen,4.0,512.0,Grey,2.23,AMD Ryzen 3,,39156.52,,3.5
Hp,Inspiron,13th Gen,4.0,1024.0,White,2.29,AMD Ryzen 5,101.37,68506.65,,2.5
Dell,14,10th Gen,8.0,1024.0,Silver,2.43,AMD Ryzen 7,,176324.86,0.37,3.5
Asus,16,12th Gen,8.0,512.0,Black,2.36,Intel Core i7,,78578.78,30.31,3.2
Acer,Inspiron,12th Gen,4.0,1024.0,Black,1.96,AMD Ryzen 7,,197777.81,,3.2
Lenovo,15,10th Gen,4.0,512.0,Blue,2.31,AMD Ryzen 3,562.76,176208.65,41.04,3.7
Dell,Inspiron,12th Gen,16.0,1024.0,Black,2.12,AMD Ryzen 5,638.27,142287.58,,4.9
Asus,X1,11th Gen,8.0,1024.0,Blue,2.53,Intel Core i7,,22518.43,,2.9
Acer,VivoBook,12th Gen,32.0,512.0,Grey,1.67,Intel Core i3,,68509.44,18.08,4.2
Lenovo,VivoBook,11th Gen,4.0,1024.0,Black,2.69,Intel Core i7,,45898.59,45.63,4.6
Acer,VivoBook,11th Gen,12.0,256.0,Black,1.5,AMD Ryzen 5,440.99,121486.39,37.8,3.0
Dell,X1,11th Gen,32.0,256.0,Grey,1.38,AMD Ryzen 3,,61045.28,,3.8
Acer,X1,13th Gen,8.0,512.0,Black,1.46,Intel Core i5,879.25,81597.06,34.57,3.2
Acer,Inspiron,12th Gen,4.0,256.0,Black,1.34,Intel Core i7,187.11,117316.23,1.07,3.8
Asus,Inspiron,13th Gen,12.0,256.0,Silver,1.45,Intel Core i3,702.2,181438.51,16.33,4.1
Acer,14,11th Gen,4.0,512.0,Blue,2.08,Intel Core i7,,197610.96,3.27,3.1
Dell,14,12th Gen,12.0,512.0,Black,1.66,Intel Core i7,602.19,153949.35,1.12,3.9
Lenovo,Inspiron,11th Gen,16.0,1024.0,Blue,2.36,Intel Core i3,,107986.33,,3.4
Lenovo,14,12th Gen,8.0,512.0,Grey,1.6,AMD Ryzen 5,321.35,49326.81,4.7,2.5
Hp,Inspiron,13th Gen,12.0,512.0,Blue,1.76,AMD Ryzen 7,144.05,23229.28,,4.5
Hp,14,13th Gen,8.0,1024.0,Grey,2.46,AMD Ryzen 7,,23705.15,,3.0
Asus,15,10th Gen,4.0,512.0,Grey,2.79,AMD Ryzen 7,821.85,90286.75,22.47,2.7
Acer,14,10th Gen,8.0,256.0,Black,2.31,Intel Core i5,,185171.32,,3.4
Acer,14,13th Gen,12.0,1024.0,White,2.97,AMD Ryzen 3,,155276.07,,3.1
Lenovo,15,13th Gen,32.0,256.0,White,2.07,AMD Ryzen 3,734.49,84721.35,27.69,3.4
Hp,14,11th Gen,32.0,256.0,White,1.41,Intel Core i3,606.37,73943.36,,4.9
Acer,X1,13th Gen,32.0,256.0,Black,2.87,AMD Ryzen 7,,52233.15,19.18,4.0
Dell,16,11th Gen,12.0,256.0,Grey,1.92,AMD Ryzen 5,757.7,182314.64,,2.7
Hp,14,13th Gen,16.0,1024.0,Blue,1.61,Intel Core i5,833.59,142935.26,36.8,2.7
Dell,15,12th Gen,4.0,1024.0,Black,1.49,Intel Core i5,821.34,180037.79,,3.7
Acer,VivoBook,10th Gen,,1024.0,Grey,1.81,Intel Core i3,,40908.15,10.99,3.2
Hp,16,11th Gen,8.0,1024.0,Grey,,AMD Ryzen 7,,142586.69,,4.0
Dell,16,12th Gen,16.0,1024.0,Blue,2.89,Intel Core i5,490.8,133593.83,6.6,4.5
Lenovo,14,11th Gen,12.0,1024.0,Grey,1.32,AMD Ryzen 5,,38808.93,12.39,4.3
Dell,16,10th Gen,32.0,1024.0,Blue,1.69,AMD Ryzen 7,,122967.13,,4.6
Lenovo,14,13th Gen,12.0,256.0,Grey,1.37,Intel Core i7,735.03,131162.39,45.88,4.2
Acer,Inspiron,11th Gen,4.0,512.0,White,2.61,AMD Ryzen 5,571.62,70919.82,,3.9
Asus,14,13th Gen,12.0,256.0,Black,2.31,Intel Core i7,895.89,149750.11,,3.0
Acer,15,10th Gen,8.0,512.0,White,2.85,AMD Ryzen 5,,142207.22,,4.7
Acer,VivoBook,12th Gen,12.0,1024.0,Blue,1.47,Intel Core i7,,34066.12,,3.0
Hp,X1,11th Gen,4.0,1024.0,Black,1.66,Intel Core i3,,107981.35,26.7,4.7
Acer,16,10th Gen,16.0,512.0,Black,2.37,AMD Ryzen 7,,177383.92,41.72,4.7
Acer,16,11th Gen,12.0,1024.0,Black,1.81,AMD Ryzen 3,164.37,21801.07,28.07,4.5
Lenovo,15,12th Gen,8.0,1024.0,Grey,2.04,Intel Core i3,,48023.91,,4.9
Asus,VivoBook,13th Gen,32.0,1024.0,Blue,1.7,AMD Ryzen 5,,163830.37,,4.5
Asus,X1,12th Gen,16.0,512.0,Blue,1.24,AMD Ryzen 3,268.86,183449.41,30.42,4.8
Hp,X1,10th Gen,12.0,512.0,Black,2.01,Intel Core i5,589.39,158637.44,,2.6
Dell,VivoBook,12th Gen,16.0,512.0,Silver,2.82,Intel Core i5,998.89,69007.26,,3.6
Asus,X1,11th Gen,8.0,256.0,Grey,2.24,Intel Core i5,217.5,128140.64,,4.2
Asus,VivoBook,11th Gen,12.0,1024.0,Blue,2.89,Intel Core i5,,109725.96,25.95,2.8
Dell,15,12th Gen,32.0,1024.0,Black,1.48,Intel Core i5,,142026.05,,4.1
Dell,16,13th Gen,16.0,512.0,Blue,1.85,AMD Ryzen 5,702.46,153059.5,,4.5
Dell,16,12th Gen,4.0,256.0,Silver,2.85,Intel Core i7,941.64,140157.97,,4.9
Lenovo,VivoBook,11th Gen,4.0,256.0,Silver,1.57,Intel Core i5,758.28,156734.92,45.12,2.7
Acer,X1,11th Gen,8.0,1024.0,Silver,1.35,AMD Ryzen 5,842.11,64656.19,,3.8
Acer,16,11th Gen,16.0,512.0,Black,2.25,Intel Core i7,843.67,30535.74,46.83,4.7
Acer,16,12th Gen,32.0,256.0,Grey,2.3,Intel Core i7,,126859.11,,2.7
Asus,Inspiron,12th Gen,4.0,1024.0,Blue,2.81,Intel Core i5,,49571.31,13.86,3.0
Lenovo,Inspiron,10th Gen,8.0,512.0,Blue,1.56,Intel Core i7,,134950.1,,3.0
Dell,VivoBook,10th Gen,32.0,1024.0,Blue,2.9,AMD Ryzen 5,113.58,194097.61,,4.1
Asus,15,12th Gen,32.0,1024.0,White,1.64,AMD Ryzen 3,800.02,163461.8,45.43,4.4
Lenovo,VivoBook,13th Gen,8.0,512.0,Silver,1.76,AMD Ryzen 7,,173229.02,1.84,3.4
Dell,16,10th Gen,4.0,512.0,Grey,2.06,AMD Ryzen 7,915.97,194441.3,43.7,4.8
Hp,16,11th Gen,32.0,256.0,Grey,2.96,Intel Core i5,516.06,44621.37,,4.0
Hp,Inspiron,10th Gen,4.0,256.0,Grey,1.85,Intel Core i7,592.95,46819.19,,2.6
Asus,16,13th Gen,4.0,,Blue,1.57,Intel Core i5,743.23,24286.37,,3.3
Lenovo,X1,10th Gen,32.0,1024.0,Grey,1.67,AMD Ryzen 5,,42728.33,43.06,3.9
Hp,14,10th Gen,16.0,512.0,Blue,2.34,Intel Core i7,813.72,164766.59,34.37,3.4
Asus,Inspiron,10th Gen,,512.0,Blue,1.82,AMD Ryzen 5,844.47,75353.33,,4.0
Acer,VivoBook,13th Gen,8.0,1024.0,Black,2.77,Intel Core i3,,37006.89,39.45,3.2
Acer,14,10th Gen,32.0,1024.0,Silver,,Intel Core i5,,26076.9,40.33,3.0
Hp,15,13th Gen,12.0,256.0,White,2.35,AMD Ryzen 5,750.59,118029.97,2.4,2.9
Asus,Inspiron,10th Gen,12.0,256.0,Black,1.59,Intel Core i5,143.49,63654.0,,2.8
Lenovo,X1,12th Gen,4.0,256.0,Grey,1.25,Intel Core i3,334.41,175728.31,,4.5
Acer,VivoBook,11th Gen,12.0,256.0,White,2.46,Intel Core i5,,122977.87,22.8,3.3
Lenovo,16,11th Gen,16.0,512.0,Black,2.01,AMD Ryzen 7,,108091.36,42.73,3.1
Lenovo,Inspiron,10th Gen,12.0,1024.0,Grey,2.1,Intel Core i7,910.63,154707.34,15.43,3.5
Lenovo,X1,10th Gen,32.0,256.0,Grey,1.28,Intel Core i7,,91403.03,44.04,3.7
Dell,15,13th Gen,12.0,256.0,Blue,1.37,AMD Ryzen 3,417.43,179536.18,11.1,4.0
Asus,Inspiron,12th Gen,8.0,256.0,Blue,1.37,Intel Core i7,,83314.85,,3.4
Lenovo,VivoBook,10th Gen,16.0,1024.0,Grey,2.71,Intel Core i3,691.25,198348.49,,4.3
Asus,Inspiron,12th Gen,4.0,512.0,Black,1.91,,,47557.65,47.78,4.6
Lenovo,VivoBook,11th Gen,12.0,1024.0,White,,AMD Ryzen 3,658.43,48722.38,38.24,4.0
Lenovo,14,10th Gen,,1024.0,Black,2.65,Intel Core i7,937.09,169737.35,48.33,4.3
Asus,X1,13th Gen,8.0,1024.0,Black,1.54,AMD Ryzen 3,,141978.78,,4.6
Lenovo,15,13th Gen,4.0,256.0,Blue,1.88,Intel Core i3,,182689.99,,3.3
Lenovo,16,11th Gen,4.0,512.0,Blue,1.96,AMD Ryzen 7,,31142.66,,3.1
Asus,Inspiron,10th Gen,16.0,256.0,Silver,2.53,Intel Core i3,909.27,80866.51,,4.1
Hp,15,12th Gen,8.0,256.0,White,1.65,AMD Ryzen 5,625.32,37246.97,,4.8
Dell,16,13th Gen,12.0,256.0,Blue,2.39,Intel Core i5,,134324.32,35.67,4.9
Acer,Inspiron,12th Gen,12.0,512.0,Grey,2.39,AMD Ryzen 5,,130401.13,,3.2
Lenovo,X1,13th Gen,4.0,256.0,Silver,2.56,AMD Ryzen 3,,85548.02,27.59,3.0
Lenovo,VivoBook,10th Gen,16.0,256.0,Silver,2.94,AMD Ryzen 3,483.03,114395.92,,3.3
Asus,15,10th Gen,16.0,512.0,Blue,1.69,AMD Ryzen 5,,156495.0,,4.9
Hp,16,11th Gen,12.0,512.0,White,2.45,Intel Core i7,120.55,43390.67,21.31,3.8
Asus,14,10th Gen,16.0,256.0,Black,2.36,AMD Ryzen 7,168.9,96769.42,,2.7
Lenovo,VivoBook,10th Gen,32.0,256.0,Blue,1.71,AMD Ryzen 5,,110761.71,,3.0
Hp,14,13th Gen,12.0,512.0,Grey,1.32,AMD Ryzen 3,,84156.34,17.17,3.3
Asus,Inspiron,13th Gen,12.0,1024.0,Blue,1.81,AMD Ryzen 5,,31559.5,14.32,3.2
Dell,X1,10th Gen,32.0,512.0,Grey,2.12,AMD Ryzen 7,,62871.2,6.54,4.9
Hp,X1,11th Gen,8.0,512.0,White,2.48,AMD Ryzen 5,218.0,165997.26,,4.5
Acer,15,12th Gen,16.0,1024.0,Black,2.47,Intel Core i7,,169878.47,,4.5
Dell,14,13th Gen,32.0,256.0,Black,2.25,Intel Core i7,,127141.65,,4.5
Asus,X1,10th Gen,4.0,1024.0,Black,1.57,AMD Ryzen 3,,97363.47,,3.8
Lenovo,16,10th Gen,16.0,512.0,Silver,2.79,Intel Core i3,869.94,40604.96,,3.9
Lenovo,X1,11th Gen,32.0,1024.0,White,2.23,Intel Core i3,834.8,140417.75,,3.5
Lenovo,14,13th Gen,8.0,512.0,Blue,1.34,,956.02,168877.53,1.4,4.1
Lenovo,VivoBook,10th Gen,8.0,512.0,White,1.54,Intel Core i5,271.5,70928.47,,3.6
Hp,Inspiron,13th Gen,32.0,256.0,Black,1.84,AMD Ryzen 7,838.63,136009.29,,3.3
Lenovo,VivoBook,10th Gen,16.0,512.0,Grey,2.25,AMD Ryzen 7,138.75,144745.91,,3.8
Hp,VivoBook,10th Gen,32.0,1024.0,Grey,2.58,Intel Core i7,,112298.0,,3.1
Hp,X1,10th Gen,16.0,1024.0,Blue,2.46,Intel Core i7,716.89,199880.42,34.3,4.2
Hp,X1,13th Gen,4.0,1024.0,Blue,2.77,AMD Ryzen 5,965.52,122771.49,39.81,3.2
Lenovo,16,11th Gen,8.0,1024.0,Blue,1.66,Intel Core i5,335.92,135501.71,22.89,4.4
Acer,Inspiron,12th Gen,16.0,256.0,White,2.04,Intel Core i7,790.61,121270.64,,4.1
Asus,14,12th Gen,8.0,512.0,Blue,2.15,AMD Ryzen 5,715.55,27368.7,14.61,4.6
Lenovo,14,11th Gen,32.0,512.0,Blue,1.31,Intel Core i7,590.34,188006.52,5.81,4.3
Hp,X1,11th Gen,32.0,512.0,Blue,2.06,AMD Ryzen 7,385.8,73437.5,,2.7
Asus,16,13th Gen,8.0,256.0,Grey,1.65,Intel Core i7,,60569.26,22.04,4.5
Acer,Inspiron,11th Gen,32.0,1024.0,Blue,2.57,Intel Core i3,,140080.91,,4.4
Acer,Inspiron,10th Gen,8.0,1024.0,Black,2.88,AMD Ryzen 5,,87535.05,,2.9
Dell,15,13th Gen,12.0,256.0,Grey,1.7,AMD Ryzen 3,433.1,195128.06,,4.4
Acer,X1,10th Gen,8.0,512.0,Silver,1.65,AMD Ryzen 7,,118004.15,,3.7
Acer,X1,11th Gen,32.0,512.0,White,2.53,Intel Core i3,,86420.35,7.92,4.0
Acer,X1,11th Gen,32.0,512.0,Silver,2.57,Intel Core i3,,54923.74,4.8,4.5
Lenovo,X1,10th Gen,16.0,256.0,White,2.2,AMD Ryzen 7,471.38,99223.92,,2.8
Acer,15,13th Gen,12.0,256.0,Blue,2.61,AMD Ryzen 3,,112398.98,13.3,4.3
Asus,16,10th Gen,16.0,1024.0,Silver,2.47,Intel Core i3,455.33,180347.37,21.92,2.9
Acer,VivoBook,13th Gen,4.0,256.0,Black,1.21,Intel Core i7,,177491.35,1.86,4.7
Asus,16,10th Gen,16.0,256.0,Black,2.04,AMD Ryzen 7,,104232.93,,4.1
Hp,16,10th Gen,8.0,512.0,Grey,1.63,AMD Ryzen 3,168.27,149989.0,,4.9
Dell,Inspiron,13th Gen,12.0,512.0,Blue,2.11,AMD Ryzen 7,,109558.97,,3.8
Dell,Inspiron,13th Gen,32.0,512.0,Grey,2.19,AMD Ryzen 7,324.08,45361.77,,4.8
Hp,Inspiron,12th Gen,,512.0,Black,2.56,AMD Ryzen 3,729.01,89346.91,,4.5
Lenovo,16,12th Gen,8.0,256.0,Silver,2.24,Intel Core i3,297.12,54349.86,21.86,5.0
Dell,X1,11th Gen,12.0,256.0,Black,2.5,AMD Ryzen 3,,130556.04,,2.7
Hp,Inspiron,13th Gen,16.0,1024.0,White,1.69,AMD Ryzen 3,658.95,41778.3,13.81,4.6
Asus,Inspiron,13th Gen,16.0,1024.0,Blue,2.92,Intel Core i3,,127846.21,11.24,4.2
Hp,Inspiron,11th Gen,32.0,256.0,Blue,2.77,Intel Core i7,204.22,96872.7,,2.8
Dell,14,13th Gen,8.0,256.0,Black,2.89,Intel Core i7,,188409.31,14.99,4.6
Acer,15,11th Gen,16.0,512.0,Black,2.94,Intel Core i3,164.07,39895.01,,4.7
Hp,Inspiron,10th Gen,8.0,512.0,Silver,2.72,AMD Ryzen 3,956.1,70059.71,45.0,2.7
Hp,X1,13th Gen,4.0,256.0,Silver,,Intel Core i7,998.49,187297.16,44.07,2.8
Dell,X1,13th Gen,32.0,256.0,Grey,2.86,AMD Ryzen 7,,122598.17,40.66,3.7
Acer,Inspiron,11th Gen,16.0,256.0,Grey,2.72,AMD Ryzen 5,861.88,37174.06,11.8,4.2
Lenovo,X1,12th Gen,12.0,512.0,Blue,1.25,AMD Ryzen 5,,184598.06,,3.2
Lenovo,15,12th Gen,16.0,512.0,Grey,2.8,Intel Core i7,,97747.89,20.57,3.5
Hp,X1,11th Gen,8.0,256.0,Silver,2.88,Intel Core i5,305.38,67948.33,38.51,3.8
Lenovo,14,13th Gen,16.0,1024.0,Black,1.46,AMD Ryzen 3,,135504.98,0.01,4.3
Hp,14,13th Gen,32.0,256.0,Grey,2.06,Intel Core i3,,181122.37,,2.9
Acer,X1,11th Gen,12.0,256.0,Blue,1.51,AMD Ryzen 3,843.05,182137.95,,4.2
Asus,15,13th Gen,4.0,512.0,White,2.32,Intel Core i5,983.69,51731.24,,4.9
Dell,14,13th Gen,32.0,512.0,White,2.1,Intel Core i3,402.45,93314.41,,4.0
Hp,15,13th Gen,16.0,512.0,Blue,2.51,Intel Core i3,739.99,191304.02,,2.8
Hp,X1,13th Gen,16.0,256.0,Silver,1.31,AMD Ryzen 5,645.35,36790.03,46.26,4.2
Asus,15,12th Gen,12.0,256.0,Black,1.97,AMD Ryzen 3,705.82,144936.56,30.78,4.6
Hp,16,11th Gen,8.0,256.0,Black,2.37,AMD Ryzen 7,,119314.0,,4.6
Dell,X1,11th Gen,12.0,512.0,Silver,1.29,Intel Core i5,631.17,54387.47,,4.4
Acer,Inspiron,13th Gen,8.0,1024.0,White,2.98,Intel Core i3,,180799.11,,3.3
Lenovo,14,11th Gen,12.0,512.0,Silver,3.0,Intel Core i5,248.86,100015.9,,4.2
Dell,15,10th Gen,8.0,512.0,Silver,2.71,AMD Ryzen 3,,44167.45,22.66,3.7
Lenovo,16,12th Gen,12.0,1024.0,Grey,2.39,AMD Ryzen 3,,68583.06,,4.9
Lenovo,16,10th Gen,16.0,256.0,Blue,2.8,AMD Ryzen 7,277.12,152033.59,,3.5
Acer,14,11th Gen,32.0,1024.0,White,1.5,AMD Ryzen 5,771.03,121306.58,,3.6
Asus,14,11th Gen,16.0,1024.0,Blue,2.03,AMD Ryzen 7,,65037.92,,3.7
Hp,15,13th Gen,4.0,512.0,Silver,2.82,Intel Core i5,447.4,179786.5,44.5,4.4
Dell,15,13th Gen,12.0,256.0,Silver,2.9,Intel Core i5,712.79,150601.58,,3.7
Asus,15,12th Gen,32.0,256.0,Grey,2.37,Intel Core i3,495.8,101155.36,,2.5
Lenovo,Inspiron,11th Gen,4.0,256.0,Silver,2.49,AMD Ryzen 7,,30301.15,,3.3
Acer,15,13th Gen,16.0,512.0,White,2.67,AMD Ryzen 3,522.43,54787.45,,2.6
Dell,14,10th Gen,4.0,1024.0,White,1.93,Intel Core i5,,104467.04,,3.5
Dell,14,10th Gen,16.0,512.0,White,2.66,AMD Ryzen 5,378.81,164245.88,,2.5
Hp,X1,13th Gen,4.0,512.0,Silver,2.3,AMD Ryzen 7,957.68,172138.41,,2.5
Dell,X1,12th Gen,32.0,512.0,White,1.45,AMD Ryzen 3,,168678.25,,4.5
Lenovo,15,13th Gen,16.0,512.0,Silver,1.85,Intel Core i3,507.26,188701.71,,4.8
Hp,16,11th Gen,12.0,256.0,Blue,1.37,AMD Ryzen 3,,167009.5,,4.1
Lenovo,X1,13th Gen,8.0,512.0,Silver,1.8,Intel Core i3,226.26,52315.33,40.76,4.3
Asus,15,13th Gen,32.0,512.0,Grey,1.25,AMD Ryzen 3,790.78,106186.57,16.03,2.6
Acer,X1,10th Gen,8.0,1024.0,Black,2.48,Intel Core i5,118.26,42525.08,20.78,4.8
Acer,15,12th Gen,8.0,512.0,Silver,2.71,Intel Core i7,,61422.03,45.38,3.3
Acer,16,10th Gen,16.0,256.0,Blue,2.7,Intel Core i3,,114363.42,,3.5
Asus,Inspiron,10th Gen,12.0,512.0,Silver,2.16,Intel Core i5,,20295.75,36.34,3.4
Dell,14,10th Gen,4.0,1024.0,White,2.76,AMD Ryzen 7,,24302.41,35.23,2.5
Asus,14,10th Gen,12.0,256.0,Silver,2.49,AMD Ryzen 5,212.25,166499.32,,3.0
Acer,X1,13th Gen,16.0,512.0,Grey,2.98,AMD Ryzen 5,988.89,29514.29,23.16,4.4
Lenovo,VivoBook,10th Gen,16.0,256.0,Black,2.53,Intel Core i3,386.57,98209.62,5.32,2.7
Lenovo,16,11th Gen,8.0,1024.0,Black,2.33,Intel Core i3,602.9,134355.89,,3.5
Lenovo,14,10th Gen,32.0,1024.0,Blue,1.87,Intel Core i7,,116140.28,,2.7
Lenovo,Inspiron,13th Gen,4.0,1024.0,Silver,1.94,Intel Core i5,,32506.75,,3.8
Hp,15,13th Gen,4.0,512.0,Black,1.57,AMD Ryzen 3,553.44,176250.24,,3.3
Lenovo,VivoBook,11th Gen,8.0,256.0,Silver,1.22,Intel Core i7,,107034.98,47.35,2.7
Asus,VivoBook,13th Gen,4.0,256.0,Silver,1.72,AMD Ryzen 7,,63904.55,,2.8
Asus,VivoBook,11th Gen,8.0,512.0,White,1.34,Intel Core i7,117.98,75633.1,,4.4
Dell,16,10th Gen,32.0,1024.0,White,2.99,Intel Core i7,716.14,183448.72,,4.4
Dell,Inspiron,12th Gen,4.0,256.0,Black,1.79,Intel Core i5,540.8,149821.22,31.87,4.4
Lenovo,VivoBook,10th Gen,4.0,512.0,Black,2.1,Intel Core i3,,175530.91,21.07,3.5
Lenovo,16,13th Gen,12.0,512.0,Black,2.11,AMD Ryzen 5,825.06,73038.16,,3.1
Acer,VivoBook,10th Gen,8.0,256.0,Black,2.66,AMD Ryzen 7,,114455.27,,4.4
